model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemBart_Medium_30m,0.0,bace_classification,classification,0.771196,,2.673876,-9,0,0.6862143874168396,0,6
ChemBart_Medium_30m,0.0,bace_classification,classification,0.81087,,3.283826,-12,1,0.7338106036186218,3,0
ChemBart_Medium_30m,0.0,bace_classification,classification,0.787862,,1.909073,-10,2,0.7120652198791504,2,4
ChemBart_Medium_30m,0.0,bace_classification,classification,0.778804,,8.25523,-10,3,0.6864914298057556,1,5
ChemBart_Medium_30m,0.0,bace_classification,classification,0.798732,,2.985273,-11,4,0.7487002015113831,4,3
ChemBart_Medium_30m,0.0,bace_classification,classification,0.80163,,1.785898,-11,5,0.759048581123352,5,2
ChemBart_Medium_30m,0.0,bace_classification,classification,0.802536,,1.518437,-11,6,0.7637467980384827,6,1
ChemBart_Medium_30m,0.0,bace_regression,regression,1.014297,0.851738,6.195679,-22,0,0.3816577792167663,0,4
ChemBart_Medium_30m,0.0,bace_regression,regression,1.165913,1.000467,1.040589,-19,1,0.5465342998504639,6,6
ChemBart_Medium_30m,0.0,bace_regression,regression,0.897796,0.744462,8.51241,-28,2,0.4534105658531189,1,1
ChemBart_Medium_30m,0.0,bace_regression,regression,0.936261,0.754064,5.92538,-24,3,0.4848136603832245,5,2
ChemBart_Medium_30m,0.0,bace_regression,regression,0.842716,0.678591,1.665898,-25,4,0.4787440001964569,3,0
ChemBart_Medium_30m,0.0,bace_regression,regression,1.017706,0.814243,7.951029,-21,5,0.4839814007282257,4,5
ChemBart_Medium_30m,0.0,bace_regression,regression,0.9453,0.751667,1.287016,-22,6,0.459715336561203,2,3
ChemBart_Medium_30m,0.0,delaney,regression,0.73738,0.551047,1.90491,-31,0,0.4737825095653534,6,6
ChemBart_Medium_30m,0.0,delaney,regression,0.500667,0.394944,4.178539,-32,1,0.4466154277324676,5,5
ChemBart_Medium_30m,0.0,delaney,regression,0.461383,0.382139,5.758025,-39,2,0.4096549451351166,3,4
ChemBart_Medium_30m,0.0,delaney,regression,0.428484,0.351674,2.761978,-40,3,0.4388196170330047,4,0
ChemBart_Medium_30m,0.0,delaney,regression,0.443487,0.371409,1.913907,-39,4,0.4029967188835144,2,2
ChemBart_Medium_30m,0.0,delaney,regression,0.448336,0.371803,2.512755,-38,5,0.3976959586143493,1,3
ChemBart_Medium_30m,0.0,delaney,regression,0.440699,0.364661,3.003239,-38,6,0.3942833840847015,0,1
ChemBart_Medium_30m,0.0,hiv,classification,0.742598,,2.594357,-21,0,0.0859087333083152,4,5
ChemBart_Medium_30m,0.0,hiv,classification,0.754478,,2.585762,-23,1,0.0983456298708915,6,4
ChemBart_Medium_30m,0.0,hiv,classification,0.718703,,1.394896,-17,2,0.0873949974775314,5,6
ChemBart_Medium_30m,0.0,hiv,classification,0.763553,,6.565422,-25,3,0.0856718569993972,3,3
ChemBart_Medium_30m,0.0,hiv,classification,0.774635,,6.176262,-27,4,0.0831992402672767,2,0
ChemBart_Medium_30m,0.0,hiv,classification,0.766316,,2.089108,-25,5,0.0816954374313354,0,2
ChemBart_Medium_30m,0.0,hiv,classification,0.768499,,8.384289,-26,6,0.0822074189782142,1,1
ChemBart_Medium_30m,0.0,lipo,regression,0.872,0.675683,6.23948,-23,0,0.7028393745422363,6,6
ChemBart_Medium_30m,0.0,lipo,regression,0.843486,0.659894,1.581638,-28,1,0.6694909334182739,5,5
ChemBart_Medium_30m,0.0,lipo,regression,0.762962,0.613394,8.137215,-35,2,0.6191538572311401,4,4
ChemBart_Medium_30m,0.0,lipo,regression,0.746911,0.587023,6.750517,-38,3,0.5886211395263672,3,3
ChemBart_Medium_30m,0.0,lipo,regression,0.735405,0.584977,3.614047,-40,4,0.5535139441490173,1,2
ChemBart_Medium_30m,0.0,lipo,regression,0.716373,0.563575,4.250528,-44,5,0.5535690188407898,2,0
ChemBart_Medium_30m,0.0,lipo,regression,0.719072,0.566554,4.653678,-44,6,0.5515928268432617,0,1
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.743753,,2.945203,-8,0,0.1777949035167694,6,5
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.73849,,5.872098,-8,1,0.1647392064332962,0,6
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.791565,,2.719768,-11,2,0.1730333268642425,4,3
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.786964,,5.642223,-11,3,0.1712774783372879,1,4
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.807503,,1.970529,-12,4,0.1715521663427353,2,2
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.809487,,1.40606,-12,5,0.1725492477416992,3,0
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.808525,,1.656537,-12,6,0.1741082817316055,5,1
