model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemBart_Medium_30m,0.0,bace_classification,classification,0.750725,,5.008236,-8,0,0.6977836489677429,2,5
ChemBart_Medium_30m,0.0,bace_classification,classification,0.617754,,0.013789,,1,0.6589121222496033,0,6
ChemBart_Medium_30m,0.0,bace_classification,classification,0.783877,,3.66858,-10,2,0.6633257865905762,1,4
ChemBart_Medium_30m,0.0,bace_classification,classification,0.798188,,3.284175,-11,3,0.7376379370689392,3,2
ChemBart_Medium_30m,0.0,bace_classification,classification,0.817029,,1.010969,-12,4,0.7914823889732361,4,0
ChemBart_Medium_30m,0.0,bace_classification,classification,0.80163,,1.785898,-11,5,0.798313319683075,5,1
ChemBart_Medium_30m,0.0,bace_classification,classification,0.796739,,4.229962,-11,6,0.8082336783409119,6,3
ChemBart_Medium_30m,0.0,bace_regression,regression,0.837577,0.679284,1.586124,-27,0,0.6002518534660339,6,0
ChemBart_Medium_30m,0.0,bace_regression,regression,1.191053,1.001682,1.866578,-19,1,0.4694257378578186,4,6
ChemBart_Medium_30m,0.0,bace_regression,regression,1.000897,0.820471,1.165933,-22,2,0.4348435997962951,0,4
ChemBart_Medium_30m,0.0,bace_regression,regression,1.038646,0.872497,9.058145,-26,3,0.4868579506874084,5,5
ChemBart_Medium_30m,0.0,bace_regression,regression,0.86377,0.690749,5.704488,-25,4,0.4361833035945892,1,1
ChemBart_Medium_30m,0.0,bace_regression,regression,0.936742,0.738432,4.781784,-21,5,0.4442989528179168,3,2
ChemBart_Medium_30m,0.0,bace_regression,regression,0.966622,0.763054,7.214731,-23,6,0.4403324723243713,2,3
ChemBart_Medium_30m,0.0,delaney,regression,0.627015,0.506156,1.465522,-28,0,0.4823439121246338,6,6
ChemBart_Medium_30m,0.0,delaney,regression,0.597144,0.495593,1.875076,-30,1,0.4259971380233764,4,5
ChemBart_Medium_30m,0.0,delaney,regression,0.570286,0.453268,8.892215,-32,2,0.450578361749649,5,4
ChemBart_Medium_30m,0.0,delaney,regression,0.458405,0.373046,3.213472,-37,3,0.3974373042583465,0,2
ChemBart_Medium_30m,0.0,delaney,regression,0.447714,0.353891,1.5886,-36,4,0.4134388566017151,3,0
ChemBart_Medium_30m,0.0,delaney,regression,0.546112,0.441205,7.898607,-37,5,0.4036015272140503,2,3
ChemBart_Medium_30m,0.0,delaney,regression,0.450754,0.365632,3.610218,-37,6,0.3981752693653106,1,1
ChemBart_Medium_30m,0.0,hiv,classification,0.725559,,1.301195,-18,0,0.0927754789590835,6,3
ChemBart_Medium_30m,0.0,hiv,classification,0.682987,,9.882693,-13,1,0.0850482285022735,4,6
ChemBart_Medium_30m,0.0,hiv,classification,0.699195,,7.954839,-15,2,0.08330599963665,3,4
ChemBart_Medium_30m,0.0,hiv,classification,0.68663,,3.464045,-13,3,0.0854994431138038,5,5
ChemBart_Medium_30m,0.0,hiv,classification,0.732086,,1.269175,-19,4,0.0831893309950828,2,2
ChemBart_Medium_30m,0.0,hiv,classification,0.759955,,2.861922,-24,5,0.0821062549948692,0,1
ChemBart_Medium_30m,0.0,hiv,classification,0.779803,,6.545682,-28,6,0.0823888257145881,1,0
ChemBart_Medium_30m,0.0,lipo,regression,0.814144,0.646236,1.146785,-28,0,0.6718457937240601,6,4
ChemBart_Medium_30m,0.0,lipo,regression,0.821504,0.656273,9.83715,-23,1,0.6352731585502625,5,6
ChemBart_Medium_30m,0.0,lipo,regression,0.819689,0.651246,3.220013,-26,2,0.6238949298858643,4,5
ChemBart_Medium_30m,0.0,lipo,regression,0.793984,0.635427,2.388502,-27,3,0.5806363224983215,2,3
ChemBart_Medium_30m,0.0,lipo,regression,0.779128,0.604107,4.596995,-33,4,0.5895923376083374,3,1
ChemBart_Medium_30m,0.0,lipo,regression,0.78682,0.623703,1.279485,-34,5,0.5664641857147217,0,2
ChemBart_Medium_30m,0.0,lipo,regression,0.722557,0.562792,1.473406,-43,6,0.5678750276565552,1,0
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.724087,,3.590575,-7,0,0.1849812120199203,6,5
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.708841,,2.158399,-6,1,0.1778319925069809,4,6
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.762938,,2.087408,-9,2,0.1816101223230362,5,4
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.765855,,1.370641,-9,3,0.1629967093467712,0,3
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.800556,,6.302516,-12,4,0.1660508960485458,3,0
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.76793,,1.013186,-9,5,0.1649720668792724,1,2
ChemBart_Medium_30m,0.0,tox21_sr_p53,classification,0.791565,,2.719768,-11,6,0.1657423377037048,2,1
ChemBart_Medium_30m,1.0,bace_classification,classification,0.723913,,1.457973,-6,0,0.8073590397834778,6,6
ChemBart_Medium_30m,1.0,bace_classification,classification,0.747283,,7.943224,-8,1,0.6964036226272583,1,5
ChemBart_Medium_30m,1.0,bace_classification,classification,0.807428,,6.234135,-12,2,0.6631978750228882,0,3
ChemBart_Medium_30m,1.0,bace_classification,classification,0.806341,,7.613699,-12,3,0.8009815812110901,5,4
ChemBart_Medium_30m,1.0,bace_classification,classification,0.821196,,4.451807,-13,4,0.7579807639122009,2,0
ChemBart_Medium_30m,1.0,bace_classification,classification,0.81558,,1.338769,-12,5,0.7725992798805237,3,1
ChemBart_Medium_30m,1.0,bace_classification,classification,0.809783,,4.025949,-12,6,0.7805780172348022,4,2
ChemBart_Medium_30m,1.0,bace_regression,regression,0.892634,0.740872,2.046916,-27,0,0.4581246376037597,3,1
