model_mtr_name,model_mtr_ep,dataset_name,dataset_type,metric_1,metric_2,p_value_mantissa,p_value_exponent,epoch,loss,loss_ranking,metric_1_ranking
ChemBart_Medium_20m,0.0,bace_classification,classification,0.644746,,0.00234,,0,1.0207287073135376,6,6
ChemBart_Medium_20m,0.0,bace_classification,classification,0.770833,,2.824376,-9,1,0.7559356689453125,5,5
ChemBart_Medium_20m,0.0,bace_classification,classification,0.771377,,2.601555,-9,2,0.7282580733299255,2,3
ChemBart_Medium_20m,0.0,bace_classification,classification,0.791667,,1.009758,-10,3,0.7123697996139526,0,0
ChemBart_Medium_20m,0.0,bace_classification,classification,0.771196,,2.673876,-9,4,0.7161017656326294,1,4
ChemBart_Medium_20m,0.0,bace_classification,classification,0.778261,,8.99277,-10,5,0.734333872795105,4,1
ChemBart_Medium_20m,0.0,bace_classification,classification,0.774819,,1.537189,-9,6,0.7284480929374695,3,2
ChemBart_Medium_20m,0.0,bace_regression,regression,0.894402,0.744376,5.462188,-27,0,0.3890683948993683,0,1
ChemBart_Medium_20m,0.0,bace_regression,regression,0.971166,0.805142,1.074552,-25,1,0.6076158881187439,6,5
ChemBart_Medium_20m,0.0,bace_regression,regression,0.791701,0.64059,4.373127,-27,2,0.4516221582889557,1,0
ChemBart_Medium_20m,0.0,bace_regression,regression,0.981622,0.754608,1.394315,-21,3,0.4574798047542572,2,6
ChemBart_Medium_20m,0.0,bace_regression,regression,0.929616,0.713148,3.73331,-24,4,0.4841298460960388,5,2
ChemBart_Medium_20m,0.0,bace_regression,regression,0.944628,0.726219,3.6409,-22,5,0.4637927711009979,3,3
ChemBart_Medium_20m,0.0,bace_regression,regression,0.948342,0.727327,3.797802,-22,6,0.4685580432415008,4,4
ChemBart_Medium_20m,0.0,delaney,regression,0.689835,0.553371,3.012772,-33,0,0.4717788100242615,5,6
ChemBart_Medium_20m,0.0,delaney,regression,0.600339,0.482338,9.748449,-36,1,0.5116763710975647,6,5
ChemBart_Medium_20m,0.0,delaney,regression,0.476885,0.376907,1.016284,-38,2,0.4089496433734894,2,1
ChemBart_Medium_20m,0.0,delaney,regression,0.503125,0.389403,2.302323,-36,3,0.4112702906131744,4,3
ChemBart_Medium_20m,0.0,delaney,regression,0.530476,0.400741,2.062122,-38,4,0.4091220200061798,3,4
ChemBart_Medium_20m,0.0,delaney,regression,0.483855,0.387279,4.477102,-40,5,0.3912380635738373,1,2
ChemBart_Medium_20m,0.0,delaney,regression,0.47318,0.379224,7.223428,-40,6,0.3838495314121246,0,0
ChemBart_Medium_20m,0.0,hiv,classification,0.749212,,2.050514,-22,0,0.1080302521586418,6,5
ChemBart_Medium_20m,0.0,hiv,classification,0.754547,,2.515275,-23,1,0.085950531065464,5,4
ChemBart_Medium_20m,0.0,hiv,classification,0.735777,,3.304032,-20,2,0.0840252116322517,3,6
ChemBart_Medium_20m,0.0,hiv,classification,0.75541,,1.783469,-23,3,0.085693284869194,4,3
ChemBart_Medium_20m,0.0,hiv,classification,0.755932,,1.448172,-23,4,0.0813163369894027,0,2
ChemBart_Medium_20m,0.0,hiv,classification,0.759939,,2.879943,-24,5,0.0825674831867218,2,0
ChemBart_Medium_20m,0.0,hiv,classification,0.756271,,1.264528,-23,6,0.0816315710544586,1,1
ChemBart_Medium_20m,0.0,lipo,regression,0.818675,0.66685,1.286818,-19,0,0.6895129084587097,6,6
ChemBart_Medium_20m,0.0,lipo,regression,0.789149,0.631905,1.318921,-28,1,0.596277117729187,4,4
ChemBart_Medium_20m,0.0,lipo,regression,0.806034,0.651091,4.804566,-29,2,0.6065054535865784,5,5
ChemBart_Medium_20m,0.0,lipo,regression,0.76239,0.597808,1.095287,-37,3,0.580246090888977,3,1
ChemBart_Medium_20m,0.0,lipo,regression,0.773804,0.601875,5.433125,-36,4,0.5726832747459412,2,3
ChemBart_Medium_20m,0.0,lipo,regression,0.76312,0.586514,1.894558,-38,5,0.557946503162384,1,2
ChemBart_Medium_20m,0.0,lipo,regression,0.757845,0.582069,6.518131,-39,6,0.5555155873298645,0,0
ChemBart_Medium_20m,0.0,tox21_sr_p53,classification,0.697865,,7.268771,-6,0,0.1898103356361389,6,6
ChemBart_Medium_20m,0.0,tox21_sr_p53,classification,0.759991,,3.17716,-9,1,0.1819712519645691,4,5
ChemBart_Medium_20m,0.0,tox21_sr_p53,classification,0.776981,,2.634191,-10,2,0.1755188703536987,2,4
ChemBart_Medium_20m,0.0,tox21_sr_p53,classification,0.795354,,1.477306,-11,3,0.1833573877811432,5,2
ChemBart_Medium_20m,0.0,tox21_sr_p53,classification,0.784408,,8.417538,-11,4,0.1689386516809463,0,3
ChemBart_Medium_20m,0.0,tox21_sr_p53,classification,0.802,,4.961651,-12,5,0.1732344031333923,1,0
ChemBart_Medium_20m,0.0,tox21_sr_p53,classification,0.799534,,7.460612,-12,6,0.1766424626111984,3,1
ChemBart_Medium_20m,1.0,bace_classification,classification,0.720471,,2.169459,-6,0,0.8195104598999023,6,6
ChemBart_Medium_20m,1.0,bace_classification,classification,0.801812,,1.728991,-11,1,0.6987051963806152,1,5
ChemBart_Medium_20m,1.0,bace_classification,classification,0.808877,,4.766534,-12,2,0.7999216914176941,5,3
ChemBart_Medium_20m,1.0,bace_classification,classification,0.818297,,7.892324,-13,3,0.6665229797363281,0,1
ChemBart_Medium_20m,1.0,bace_classification,classification,0.820471,,5.141406,-13,4,0.7059214115142822,2,0
ChemBart_Medium_20m,1.0,bace_classification,classification,0.811775,,2.768419,-12,5,0.7501105666160583,4,2
ChemBart_Medium_20m,1.0,bace_classification,classification,0.80779,,5.830695,-12,6,0.7482669949531555,3,4
ChemBart_Medium_20m,1.0,bace_regression,regression,0.969106,0.828488,2.369997,-26,0,0.5016250014305115,4,4
ChemBart_Medium_20m,1.0,bace_regression,regression,1.148479,0.936331,1.121804,-15,1,0.5459809899330139,5,5
ChemBart_Medium_20m,1.0,bace_regression,regression,1.30598,1.045221,8.217595,-14,2,0.5636509656906128,6,6
ChemBart_Medium_20m,1.0,bace_regression,regression,0.907695,0.735767,1.364205,-22,3,0.4261303246021271,0,2
ChemBart_Medium_20m,1.0,bace_regression,regression,0.866291,0.696168,1.450899,-23,4,0.4329379796981811,1,0
ChemBart_Medium_20m,1.0,bace_regression,regression,0.904123,0.725407,5.526342,-23,5,0.4515108168125152,2,1
ChemBart_Medium_20m,1.0,bace_regression,regression,0.926126,0.746861,6.358809,-23,6,0.464419424533844,3,3
ChemBart_Medium_20m,1.0,delaney,regression,0.642091,0.486235,3.123743,-26,0,0.4731424450874328,6,6
ChemBart_Medium_20m,1.0,delaney,regression,0.504573,0.413381,5.511893,-35,1,0.4640513658523559,5,3
ChemBart_Medium_20m,1.0,delaney,regression,0.536689,0.414046,9.493614,-34,2,0.4339755475521087,4,5
ChemBart_Medium_20m,1.0,delaney,regression,0.528436,0.429482,5.128679,-37,3,0.4107041954994201,2,4
ChemBart_Medium_20m,1.0,delaney,regression,0.462623,0.389783,2.779647,-37,4,0.4187827110290527,3,2
ChemBart_Medium_20m,1.0,delaney,regression,0.429071,0.36119,7.149533,-38,5,0.4084725975990295,1,1
ChemBart_Medium_20m,1.0,delaney,regression,0.427026,0.358807,4.036749,-38,6,0.4013900756835937,0,0
ChemBart_Medium_20m,1.0,hiv,classification,0.756395,,1.202997,-23,0,0.0916635319590568,6,4
ChemBart_Medium_20m,1.0,hiv,classification,0.749696,,1.698427,-22,1,0.0844672173261642,4,6
ChemBart_Medium_20m,1.0,hiv,classification,0.754321,,2.751587,-23,2,0.0827653035521507,0,5
ChemBart_Medium_20m,1.0,hiv,classification,0.763089,,7.945881,-25,3,0.0847400873899459,5,3
ChemBart_Medium_20m,1.0,hiv,classification,0.772166,,1.77658,-26,4,0.08295289427042,1,1
ChemBart_Medium_20m,1.0,hiv,classification,0.777499,,1.79003,-27,5,0.0832942128181457,2,0
ChemBart_Medium_20m,1.0,hiv,classification,0.771062,,2.841607,-26,6,0.0839036703109741,3,2
ChemBart_Medium_20m,1.0,lipo,regression,0.818514,0.653331,2.018439,-21,0,0.6725378036499023,6,6
ChemBart_Medium_20m,1.0,lipo,regression,0.789874,0.634681,2.43686,-31,1,0.6437050700187683,4,4
ChemBart_Medium_20m,1.0,lipo,regression,0.790509,0.629745,1.618522,-27,2,0.647446870803833,5,5
ChemBart_Medium_20m,1.0,lipo,regression,0.778873,0.615478,6.161912,-33,3,0.6028645634651184,3,3
ChemBart_Medium_20m,1.0,lipo,regression,0.762562,0.590943,2.117449,-39,4,0.5884206295013428,2,2
ChemBart_Medium_20m,1.0,lipo,regression,0.751219,0.588556,2.40682,-40,5,0.5764394998550415,0,0
ChemBart_Medium_20m,1.0,lipo,regression,0.753794,0.588097,2.404911,-40,6,0.5768845081329346,1,1
ChemBart_Medium_20m,1.0,tox21_sr_p53,classification,0.715727,,9.750545,-7,0,0.1820418089628219,6,6
ChemBart_Medium_20m,1.0,tox21_sr_p53,classification,0.719095,,6.549527,-7,1,0.1701359003782272,2,5
ChemBart_Medium_20m,1.0,tox21_sr_p53,classification,0.790483,,3.232864,-11,2,0.169904738664627,1,3
ChemBart_Medium_20m,1.0,tox21_sr_p53,classification,0.783476,,9.73048,-11,3,0.1740307956933975,5,4
ChemBart_Medium_20m,1.0,tox21_sr_p53,classification,0.813036,,7.644732,-13,4,0.1698275506496429,0,2
ChemBart_Medium_20m,1.0,tox21_sr_p53,classification,0.819381,,2.522706,-13,5,0.17203189432621,3,1
ChemBart_Medium_20m,1.0,tox21_sr_p53,classification,0.820162,,2.196831,-13,6,0.1738449037075042,4,0
ChemBart_Medium_20m,2.0,bace_classification,classification,0.721014,,2.038546,-6,0,0.8027116060256958,6,6
ChemBart_Medium_20m,2.0,bace_classification,classification,0.80471,,1.025303,-11,1,0.756065309047699,2,0
ChemBart_Medium_20m,2.0,bace_classification,classification,0.797464,,3.728126,-11,2,0.7267143726348877,0,2
ChemBart_Medium_20m,2.0,bace_classification,classification,0.796014,,4.796944,-11,3,0.7973737120628357,5,3
ChemBart_Medium_20m,2.0,bace_classification,classification,0.803261,,1.332832,-11,4,0.744444727897644,1,1
ChemBart_Medium_20m,2.0,bace_classification,classification,0.794022,,6.762046,-11,5,0.7816684246063232,4,5
ChemBart_Medium_20m,2.0,bace_classification,classification,0.794746,,5.970949,-11,6,0.7738621234893799,3,4
ChemBart_Medium_20m,2.0,bace_regression,regression,0.890183,0.701345,7.188017,-24,0,0.4619733691215515,6,3
ChemBart_Medium_20m,2.0,bace_regression,regression,0.868533,0.7281,8.661898,-28,1,0.4188975691795349,2,2
ChemBart_Medium_20m,2.0,bace_regression,regression,0.864494,0.675041,2.291062,-22,2,0.3860892951488495,1,1
ChemBart_Medium_20m,2.0,bace_regression,regression,0.815301,0.664588,3.910137,-24,3,0.3749279379844665,0,0
ChemBart_Medium_20m,2.0,bace_regression,regression,0.956339,0.754864,8.042485,-21,4,0.4533312320709228,5,6
ChemBart_Medium_20m,2.0,bace_regression,regression,0.912037,0.7133,2.974253,-22,5,0.4470669031143188,3,4
ChemBart_Medium_20m,2.0,bace_regression,regression,0.928377,0.724264,1.85332,-21,6,0.4523494839668274,4,5
ChemBart_Medium_20m,2.0,delaney,regression,0.586006,0.462903,5.279123,-30,0,0.4224765300750732,4,6
ChemBart_Medium_20m,2.0,delaney,regression,0.535068,0.420235,4.1888,-29,1,0.4528347253799438,5,4
ChemBart_Medium_20m,2.0,delaney,regression,0.468444,0.383035,9.037229,-36,2,0.4219313859939575,3,0
ChemBart_Medium_20m,2.0,delaney,regression,0.524236,0.43234,1.27068,-39,3,0.4911559224128723,6,3
ChemBart_Medium_20m,2.0,delaney,regression,0.542466,0.438554,4.577456,-33,4,0.421851634979248,2,5
ChemBart_Medium_20m,2.0,delaney,regression,0.490974,0.403927,9.575461,-35,5,0.4172711670398712,1,2
ChemBart_Medium_20m,2.0,delaney,regression,0.48138,0.396558,8.516302,-36,6,0.415462851524353,0,1
ChemBart_Medium_20m,2.0,hiv,classification,0.69426,,3.605282,-14,0,0.1075760722160339,5,6
ChemBart_Medium_20m,2.0,hiv,classification,0.769578,,5.322112,-26,1,0.1183983534574508,6,4
ChemBart_Medium_20m,2.0,hiv,classification,0.769032,,6.700599,-26,2,0.0842541605234146,4,5
ChemBart_Medium_20m,2.0,hiv,classification,0.78594,,4.30218,-29,3,0.080304630100727,1,2
ChemBart_Medium_20m,2.0,hiv,classification,0.781228,,3.497802,-28,4,0.0798252969980239,0,3
ChemBart_Medium_20m,2.0,hiv,classification,0.794708,,7.90906,-31,5,0.0805914923548698,3,0
ChemBart_Medium_20m,2.0,hiv,classification,0.794289,,9.60135,-31,6,0.0805633887648582,2,1
ChemBart_Medium_20m,2.0,lipo,regression,0.868731,0.703374,3.315097,-16,0,0.6894696950912476,6,6
ChemBart_Medium_20m,2.0,lipo,regression,0.798812,0.628288,2.271741,-27,1,0.6436138153076172,5,5
ChemBart_Medium_20m,2.0,lipo,regression,0.794105,0.622878,1.177394,-30,2,0.6091196537017822,4,4
ChemBart_Medium_20m,2.0,lipo,regression,0.770784,0.611809,2.087991,-36,3,0.5884101390838623,3,3
ChemBart_Medium_20m,2.0,lipo,regression,0.74805,0.595237,3.180895,-39,4,0.570834755897522,2,1
ChemBart_Medium_20m,2.0,lipo,regression,0.752477,0.591935,1.047224,-38,5,0.5699358582496643,1,2
ChemBart_Medium_20m,2.0,lipo,regression,0.747778,0.588673,2.376606,-39,6,0.560539960861206,0,0
ChemBart_Medium_20m,2.0,tox21_sr_p53,classification,0.722192,,4.517798,-7,0,0.1996621489524841,6,6
ChemBart_Medium_20m,2.0,tox21_sr_p53,classification,0.72965,,1.808437,-7,1,0.176669105887413,5,5
ChemBart_Medium_20m,2.0,tox21_sr_p53,classification,0.773342,,4.552956,-10,2,0.1683478653430938,3,4
ChemBart_Medium_20m,2.0,tox21_sr_p53,classification,0.787385,,5.280508,-11,3,0.1660431027412414,1,3
ChemBart_Medium_20m,2.0,tox21_sr_p53,classification,0.796076,,1.313906,-11,4,0.1638652980327606,0,2
ChemBart_Medium_20m,2.0,tox21_sr_p53,classification,0.814058,,6.404639,-13,5,0.1679006367921829,2,1
ChemBart_Medium_20m,2.0,tox21_sr_p53,classification,0.8149,,5.533308,-13,6,0.168966919183731,4,0
ChemBart_Medium_20m,3.0,bace_classification,classification,0.77663,,1.160721,-9,0,0.7613542675971985,3,6
ChemBart_Medium_20m,3.0,bace_classification,classification,0.783152,,4.12492,-10,1,0.7729642391204834,5,5
ChemBart_Medium_20m,3.0,bace_classification,classification,0.823188,,2.986902,-13,2,0.6858102679252625,0,0
ChemBart_Medium_20m,3.0,bace_classification,classification,0.808514,,5.098397,-12,3,0.8118797540664673,6,4
ChemBart_Medium_20m,3.0,bace_classification,classification,0.810688,,3.397545,-12,4,0.7480764389038086,1,3
ChemBart_Medium_20m,3.0,bace_classification,classification,0.813587,,1.962514,-12,5,0.7509943246841431,2,1
ChemBart_Medium_20m,3.0,bace_classification,classification,0.812319,,2.497835,-12,6,0.7708615064620972,4,2
ChemBart_Medium_20m,3.0,bace_regression,regression,0.93766,0.802693,1.035167,-26,0,0.5756799578666687,6,4
ChemBart_Medium_20m,3.0,bace_regression,regression,0.976205,0.795654,7.609622,-25,1,0.5518392324447632,5,5
ChemBart_Medium_20m,3.0,bace_regression,regression,0.87719,0.7172,7.655192,-25,2,0.4256808161735534,0,1
ChemBart_Medium_20m,3.0,bace_regression,regression,0.849788,0.682413,3.12059,-25,3,0.4644039273262024,3,0
ChemBart_Medium_20m,3.0,bace_regression,regression,0.989815,0.790937,3.88849,-23,4,0.4870944023132324,4,6
ChemBart_Medium_20m,3.0,bace_regression,regression,0.890857,0.705249,3.496575,-24,5,0.4401619434356689,1,3
ChemBart_Medium_20m,3.0,bace_regression,regression,0.879119,0.686226,2.082158,-24,6,0.4485116004943847,2,2
ChemBart_Medium_20m,3.0,delaney,regression,0.602174,0.479462,1.498549,-30,0,0.4717528820037842,4,6
ChemBart_Medium_20m,3.0,delaney,regression,0.584691,0.456117,2.691904,-31,1,0.5335507392883301,6,5
ChemBart_Medium_20m,3.0,delaney,regression,0.498259,0.404932,5.650693,-33,2,0.4865402579307556,5,1
ChemBart_Medium_20m,3.0,delaney,regression,0.567685,0.429688,5.87292,-35,3,0.4498149454593658,3,4
ChemBart_Medium_20m,3.0,delaney,regression,0.486024,0.38723,1.284264,-35,4,0.4249981343746185,0,0
ChemBart_Medium_20m,3.0,delaney,regression,0.537193,0.430704,3.861843,-34,5,0.4342418313026428,2,3
ChemBart_Medium_20m,3.0,delaney,regression,0.526183,0.425288,3.969186,-34,6,0.4255330562591553,1,2
ChemBart_Medium_20m,3.0,hiv,classification,0.686931,,3.17341,-13,0,0.0920365676283836,6,6
